ID	Super_Kingdom	Group	GC_Content	Gram_Stain	Shape	Arrangment	Endospores	Motility	Salinity	Oxygen_Req	Habitat	Temp._range	Pathogenic_in	Disease
50733	Bacteria	Firmicutes												
28041	Bacteria	Firmicutes	39.7	-	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
64977	Bacteria	Firmicutes												
278	Bacteria	Firmicutes	39.7	+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic		
62339	Bacteria	Firmicutes												
28513	Bacteria	Firmicutes		+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17963	Bacteria	Firmicutes	39.7	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
28511	Bacteria	Firmicutes		+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17965	Bacteria	Firmicutes	39.6	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17967	Bacteria	Firmicutes	39.7	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17969	Bacteria	Firmicutes	39.6	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
20541	Bacteria	Firmicutes	39.7	+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17971	Bacteria	Firmicutes	39.7	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17957	Bacteria	Firmicutes	39.7	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17959	Bacteria	Firmicutes	39.5	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
17961	Bacteria	Firmicutes	39.6	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
50803	Bacteria	Firmicutes												
50809	Bacteria	Firmicutes												
50811	Bacteria	Firmicutes												
50793	Bacteria	Firmicutes												
50795	Bacteria	Firmicutes												
50895	Bacteria	Firmicutes												
50797	Bacteria	Firmicutes												
50807	Bacteria	Firmicutes												
50813	Bacteria	Firmicutes												
50799	Bacteria	Firmicutes												
50801	Bacteria	Firmicutes												
50805	Bacteria	Firmicutes												
28497	Bacteria	Firmicutes		+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
28499	Bacteria	Firmicutes		+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
34659	Bacteria	Firmicutes	40.2	+	Coccus	Pairs,Chains	No	No		Facultative		Mesophilic		
13923	Bacteria	Firmicutes	39.6	+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia,Meningitis,Bacteremia,Sinusitis,Otitis_media,Conjunctivitis
277	Bacteria	Firmicutes	39.7	+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia,Meningitis,Bacteremia,Sinusitis,Otitis_media,Conjunctivitis
28037	Bacteria	Firmicutes	39.8	+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
42247	Bacteria	Firmicutes												
33805	Bacteria	Firmicutes	39.8											
33807	Bacteria	Firmicutes	39.8											
41399	Bacteria	Firmicutes		+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Pneumonia
51459	Bacteria	Firmicutes												
53207	Bacteria	Firmicutes												
51463	Bacteria	Firmicutes												
59517	Bacteria	Firmicutes												
31299	Bacteria	Firmicutes		+	Coccus	Chains	No	No		Facultative	Host-associated	Mesophilic	Human	Wide_range_of_opportunistic_infections
31311	Bacteria	Firmicutes		-	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Wide_range_of_opportunistic_infections
50517	Bacteria	Firmicutes												
64463	Bacteria	Firmicutes												
64461	Bacteria	Firmicutes												
64467	Bacteria	Firmicutes												
269	Bacteria	Firmicutes	38.5	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
13286	Bacteria	Firmicutes	38.3	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
16364	Bacteria	Firmicutes	38.4	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
12469	Bacteria	Firmicutes	38.7	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
16366	Bacteria	Firmicutes	38.3	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
49669	Bacteria	Firmicutes												
16365	Bacteria	Firmicutes	38.7	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
31303	Bacteria	Firmicutes		+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Wide_range_of_opportunistic_infections
311	Bacteria	Firmicutes	38.6	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
13888	Bacteria	Firmicutes	38.5	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
13887	Bacteria	Firmicutes	38.4	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
286	Bacteria	Firmicutes	38.5	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
16363	Bacteria	Firmicutes	38.5	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
20707	Bacteria	Firmicutes	38.6	+	Coccus	Chains	No	No		Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
31301	Bacteria	Firmicutes		+	Coccus	Chains	No	No		Facultative	Multiple	Mesophilic	Human	Wide_range_of_infections
301	Bacteria	Firmicutes	38.6	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
270	Bacteria	Firmicutes	38.6	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Human	Wide_range_of_infections
42513	Bacteria	Firmicutes		+	Coccus	Singles,Chains	No	No		Facultative		Mesophilic		
43375	Bacteria	Firmicutes		+	Coccus	Singles,Chains	No	No		Facultative	Host-associated	Mesophilic		
15715	Bacteria	Firmicutes	37-40	+	Coccus	Chains	No	No		Facultative	Host-associated	Mesophilic	Human	Oppotunistic,blood_infection
15724	Bacteria	Firmicutes		+	Coccus		No	No		Facultative	Host-associated	Mesophilic	Human	Opportunistic_infections
34091	Bacteria	Firmicutes	40.1	+	Coccus	Pairs,Chains	No	No		Facultative		Mesophilic		
64743	Bacteria	Firmicutes												
53005	Bacteria	Firmicutes												
53155	Bacteria	Firmicutes												
53181	Bacteria	Firmicutes												
53183	Bacteria	Firmicutes												
53185	Bacteria	Firmicutes												
53187	Bacteria	Firmicutes												
53189	Bacteria	Firmicutes												
53161	Bacteria	Firmicutes												
53163	Bacteria	Firmicutes												
53165	Bacteria	Firmicutes												
53167	Bacteria	Firmicutes												
53169	Bacteria	Firmicutes												
53171	Bacteria	Firmicutes												
53173	Bacteria	Firmicutes												
13942	Bacteria	Firmicutes	43.4	+	Coccus	Chains	No	No		Facultative	Host-associated	Mesophilic	Human	Endocarditis
53175	Bacteria	Firmicutes												
53177	Bacteria	Firmicutes												
53157	Bacteria	Firmicutes												
53179	Bacteria	Firmicutes												
53159	Bacteria	Firmicutes												
53191	Bacteria	Firmicutes												
1420	Bacteria	Firmicutes		+	Coccus	Pairs,Chains	No	No		Facultative	Host-associated	Mesophilic	Human	Dental_caries
37947	Bacteria	Firmicutes	40.5											
38751	Bacteria	Firmicutes		+	Coccus	Pairs,Chains	No	No		Facultative	Host-associated	Mesophilic		
38753	Bacteria	Firmicutes		+	Coccus	Pairs,Chains	No	No		Facultative	Host-associated	Mesophilic		
64899	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
64901	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
38755	Bacteria	Firmicutes	41.2	+	Coccus	Pairs,Chains	No	No		Facultative	Host-associated	Mesophilic		
38757	Bacteria	Firmicutes		+	Coccus	Pairs,Chains	No	No		Facultative	Host-associated	Mesophilic		
53569	Bacteria	Firmicutes												
50403	Bacteria	Firmicutes		-	Rod					Aerobic		Mesophilic		
50521	Bacteria	Firmicutes		+	Coccus					Anaerobic		Mesophilic		
65245	Bacteria	Firmicutes												
17157	Bacteria	Firmicutes	41.7	+	Coccus	Singles,Pairs,Chains	No	No	Non-halophilic	Facultative	Multiple	Mesophilic	Swine,Human	Meningitis,endocarditis,septicemia_and_arthritis
17153	Bacteria	Firmicutes	41.1	+	Coccus	Singles,Pairs,Chains	No	No	Non-halophilic	Facultative	Multiple	Mesophilic	Swine,Human	Meningitis,endocarditis,septicemia_and_arthritis
12417	Bacteria	Firmicutes	41.1	+	Coccus	Singles,Pairs,Chains	No	No	Non-halophilic	Facultative	Multiple	Mesophilic	Human,Swine	Meningitis,endocarditis,septicemia_and_arthritis
17155	Bacteria	Firmicutes	41.1	+	Coccus	Singles,Pairs,Chains	No	No	Non-halophilic	Facultative	Specialized	Mesophilic	Swine,Human	Meningitis,endocarditis,septicemia_and_arthritis
63483	Bacteria	Firmicutes												
32237	Bacteria	Firmicutes	41.0	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Swine,Human	Meningitis,arthritis,pneumonia
18737	Bacteria	Firmicutes	41.4	+	Coccus	Singles,Pairs,Chains	No	No	Non-halophilic	Facultative	Host-associated	Mesophilic	Swine,Human	Meningitis,arthritis,pneumonia
61797	Bacteria	Firmicutes												
352	Bacteria	Firmicutes	40	+	Coccus	Singles,Pairs,Chains	No	No	Non-halophilic	Facultative	Multiple	Mesophilic	Human,Swine	Meningitis,endocarditis,septicemia_and_arthritis
63545	Bacteria	Firmicutes												
32239	Bacteria	Firmicutes	41.1	+	Coccus	Singles,Chains	No	No		Facultative	Multiple	Mesophilic	Swine,Human	Meningitis,arthritis,pneumonia
13163	Bacteria	Firmicutes	39.1	+	Coccus	Pairs,Chains	No	No		Anaerobic	Multiple	Thermophilic	No	
13773	Bacteria	Firmicutes	39.1	+	Coccus	Chains	No	No	Non-halophilic	Facultative	Multiple	Mesophilic	No	None
13162	Bacteria	Firmicutes	39.1	+	Coccus	Pairs,Chains	No	No		Anaerobic	Multiple	Thermophilic	No	
49149	Bacteria	Firmicutes												
353	Bacteria	Firmicutes	36.6	+	Coccus	Pairs,Chains	No	No		Facultative	Multiple	Mesophilic	Cattle	Mastitis
48551	Bacteria	Firmicutes		+	ovoid	Singles,Pairs,Short_chains	No	No		Facultative		Mesophilic		
52133	Bacteria	Firmicutes		+							Host-associated	Mesophilic		
53209	Bacteria	Firmicutes												
53573	Bacteria	Firmicutes												
32031	Bacteria	Actinobacteria												
32149	Bacteria	Actinobacteria	73.2	+	Branched_filament	Branched_filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
93	Bacteria	Actinobacteria	72	+	Branched_filament	Filaments	Yes	No		Aerobic	Multiple	Mesophilic	No	None
189	Bacteria	Actinobacteria	70.7	+	Branched_filament	Filaments	Yes	No		Aerobic	Multiple	Mesophilic	No	None
46847	Bacteria	Actinobacteria					Yes							
65103	Bacteria	Actinobacteria												
38279	Bacteria	Actinobacteria	72.2	+	Filaments		Yes			Aerobic	Terrestrial	Psychrophilic	No	
19249	Bacteria	Actinobacteria		+	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic		
28551	Bacteria	Actinobacteria	71.1	+	Branched_filament	Filaments	Yes	No	Non-halophilic	Aerobic	Terrestrial		No	
42475	Bacteria	Actinobacteria	72.5	+	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic		
242	Bacteria	Actinobacteria	72.0	+	Branched_filament	Filaments	Yes	No		Aerobic	Multiple	Mesophilic	No	None
33771	Bacteria	Actinobacteria	71.0	+	Rod			No		Aerobic	Terrestrial	Mesophilic	No	
32145	Bacteria	Actinobacteria	72.2	+	Branched_filament	Branched_filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
63573	Bacteria	Actinobacteria												
33609	Bacteria	Actinobacteria	71.7	+	Branched_filament		Yes	No		Anaerobic	Terrestrial	Mesophilic	No	
20085	Bacteria	Actinobacteria	72.2	+	Branched_filament	Filaments	Yes	No		Aerobic	Multiple	Mesophilic	No	None
33605	Bacteria	Actinobacteria	71.2	+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
42363	Bacteria	Actinobacteria		+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	Plant	Sweet_potato_soil_rot
33603	Bacteria	Actinobacteria	72.2	+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
13658	Bacteria	Actinobacteria		+	Branched_filament	Filaments	Yes	No		Aerobic	Multiple	Mesophilic		
28553	Bacteria	Actinobacteria	71.2	-	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
65085	Bacteria	Actinobacteria												
32281	Bacteria	Actinobacteria	71.4	+	Branched_filament	Branched_filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
32147	Bacteria	Actinobacteria	71.3	+	Branched_filament	Branched_filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
40749	Bacteria	Actinobacteria		+	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	Plant	Scab_disease
33599	Bacteria	Actinobacteria	69.8	+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
38225	Bacteria	Actinobacteria	71.8	+	Filament		Yes			Aerobic	Terrestrial	Mesophilic	No	
33601	Bacteria	Actinobacteria	72.6	+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
33349	Bacteria	Actinobacteria		+	Branched_filament		Yes	No		Aerobic	Aquatic	Mesophilic	No	
28547	Bacteria	Actinobacteria	71.2	+	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
63125	Bacteria	Actinobacteria												
63577	Bacteria	Actinobacteria												
49359	Bacteria	Actinobacteria												
49357	Bacteria	Actinobacteria												
28549	Bacteria	Actinobacteria	73.0	+	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
33597	Bacteria	Actinobacteria	72.9	+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
63579	Bacteria	Actinobacteria												
38051	Bacteria	Actinobacteria	72.7	+	Rod			No		Aerobic	Terrestrial	Mesophilic	No	
28555	Bacteria	Actinobacteria	70.5	+	Branched_filament	Filaments	Yes	No		Aerobic	Terrestrial	Mesophilic	No	
42361	Bacteria	Actinobacteria	70.9-72-5				Yes				Host-associated			common_scab
62209	Bacteria	Actinobacteria												
43031	Bacteria	Actinobacteria			filament		Yes	No		Aerobic	Terrestrial	Mesophilic		
33607	Bacteria	Actinobacteria	71.1	+	Branched_filament		Yes	No		Aerobic	Terrestrial	Mesophilic	No	
63193	Bacteria	Actinobacteria												
21083	Bacteria	Actinobacteria	70.9	+	Filament		Yes			Aerobic	Terrestrial	Mesophilic	No	
40041	Bacteria	Firmicutes		-			No	No		Anaerobic	Host-associated	Mesophilic		
40039	Bacteria	Firmicutes		-			No	No		Anaerobic	Host-associated	Mesophilic		
18181	Bacteria	Firmicutes	57.9	-	Pleomorphic		No	No		Anaerobic	Host-associated	Mesophilic		
48507	Bacteria	Gammaproteobacteria		-	Rod		No	No		Anaerobic	Host-associated	Mesophilic		
48013	Bacteria	Gammaproteobacteria		-	Rod		No			Anaerobic				
13501	Bacteria	Alphaproteobacteria	60.3								Aquatic		No	None
13560	Bacteria	Alphaproteobacteria		-	Rod					Aerobic	Aquatic	Mesophilic	No	
13591	Bacteria	Alphaproteobacteria	60.0	-	Rod			Yes		Aerobic	Aquatic		No	None
40777	Bacteria	Firmicutes	55-57	+	Rod		Yes				Specialized	Thermophilic	No	
61271	Bacteria	Firmicutes												
13935	Archaea	Crenarchaeota	36.7		Coccus	Singles	No	No		Aerobic	Specialized	Thermophilic	No	
60481	Archaea	Crenarchaeota												
18803	Archaea	Crenarchaeota	35.3		Coccus	Singles	No	No		Aerobic	Specialized	Hyperthermophilic	No	
18987	Archaea	Crenarchaeota	35.1		Coccus					Aerobic	Specialized	Hyperthermophilic	No	None
18871	Archaea	Crenarchaeota	35.1		Coccus					Aerobic	Specialized	Hyperthermophilic	No	
18873	Archaea	Crenarchaeota	35.0		Coccus			No	Non-halophilic	Aerobic	Specialized	Hyperthermophilic	No	
18807	Archaea	Crenarchaeota	35.0		Coccus		No	No	Non-halophilic	Aerobic	Specialized	Hyperthermophilic	No	None
60485	Archaea	Crenarchaeota												
20205	Archaea	Crenarchaeota			Coccus					Aerobic	Specialized	Hyperthermophilic	No	
19487	Archaea	Crenarchaeota	35.4		Coccus	Singles						Hyperthermophilic	No	None
18651	Archaea	Crenarchaeota	35.3		Coccus	Singles	No	No	Non-halophilic		Specialized	Hyperthermophilic	No	None
30989	Archaea	Crenarchaeota	35.8		Irregular_coccus	Singles	No	No		Aerobic	Specialized	Hyperthermophilic	No	
33849	Archaea	Crenarchaeota	35.2	-	Coccus		No	Yes		Aerobic	Aquatic	Hyperthermophilic		
108	Archaea	Crenarchaeota	35.8		Irregular_coccus	Singles	No	No		Aerobic	Specialized	Hyperthermophilic	No	
246	Archaea	Crenarchaeota	32.8		Coccus	Singles	No	No		Aerobic	Specialized	Hyperthermophilic	No	
43399	Bacteria	Epsilonproteobacteria	45	-	Rod		No	Yes		Anaerobic		Mesophilic		
12529	Bacteria	Aquificae	32.8	-	Rod	Singles,Pairs,Filaments	No	Yes	Non-halophilic	Microaerophilic	Aquatic	Thermophilic	No	None
18889	Bacteria	Aquificae	32.0	-	Rod			Yes		Facultative	Specialized	Thermophilic	No	
19071	Bacteria	Aquificae	32.9	-	Rod	Singles,Pairs	No	Yes	Non-halophilic	Aerobic	Specialized	Hyperthermophilic	No	None
31347	Bacteria	Epsilonproteobacteria												
13019	Bacteria	Epsilonproteobacteria	34.5	-	Spiral	Singles	No	No		Anaerobic		Mesophilic	No	
60283	Bacteria	Epsilonproteobacteria												
63451	Bacteria	Epsilonproteobacteria												
29529	Bacteria	Epsilonproteobacteria	39.0	-	Rod			Yes		Microaerophilic	Aquatic	Mesophilic	No	
46505	Bacteria	Epsilonproteobacteria	38-42	-	Curved_rod		No	Yes		Microaerophilic	Aquatic	Mesophilic		
18965	Bacteria	Epsilonproteobacteria	43.9	-	Rod			No		Facultative	Specialized	Mesophilic	No	None
48499	Bacteria	Betaproteobacteria		-	Coccoid_to_coccobacillary	Singles	No	No		Anaerobic	Host-associated	Mesophilic		
46431	Bacteria	Betaproteobacteria		-	Rod	Singles	No	Yes		Anaerobic	Host-associated	Mesophilic		
46429	Bacteria	Betaproteobacteria		-	Rod	Singles				Microaerophilic	Host-associated	Mesophilic		
12994	Bacteria	Firmicutes	68.7	+	Rod		No	No	Non-halophilic	Microaerophilic	Terrestrial	Thermophilic	No	None
15726	Bacteria	Firmicutes	65	+	Rod		No	No		Microaerophilic	Specialized	Thermophilic		
13282	Bacteria	Cyanobacteria	55.5	-	Rod	Singles,Chains		No	Non-halophilic		Aquatic	Mesophilic	No	None
10645	Bacteria	Cyanobacteria	55.4		Rod	Singles,Pairs					Aquatic	Mesophilic		
13559	Bacteria	Cyanobacteria	54.3	-							Aquatic	Mesophilic	No	None
46501	Bacteria	Cyanobacteria		-							Aquatic	Mesophilic		
46503	Bacteria	Cyanobacteria		-							Aquatic	Mesophilic		
12530	Bacteria	Cyanobacteria	52.4		Coccus	Singles		Yes			Aquatic	Mesophilic	No	
